_id,codigo,descripcion,precioVentaBase,TARIFA SAVIA SALUD
Sh6NiZAeLXKyrZhn8,2100321,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 14X40X120 REF H74939054144020,3955200,3955200
hyN2FsQniodEN8kku,2100322,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 14X50X120 REF H74939054145020,3955200,3955200
FjjyeHnrDFPtskaTK,2100323,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 14X60X120 REF H74939054146020,3955200,3955200
rFkokd62jWotwggdQ,2100324,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X100X120 REF H74939054051020,3955200,3955200
F8ovwjnTAguThJ73d,2100325,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X120X120 REF H74939054051220,3955200,3955200
XqvBo3hfvsfbRzAnT,2100326,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X20X120 REF H74939054052020,3955200,3955200
YfMDtprMYdC8iGSgf,2100327,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X30X120 REF H74939054053020,3955200,3955200
NQXWk4vAghEGQDHKg,2100328,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X40X120 REF H74939054054020,3955200,3955200
ovreqMvRYEBy68qPi,2100329,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X50X120 REF H74939054055020,3955200,3955200
RaJCDrCd932Cx7dRw,2100330,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X60X120 REF H74939054056020,3955200,3955200
8Y9dQYwjzGtbADaq4,2100331,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X70X120 REF H74939054057020,3955200,3955200
jojMzLoS4f9bswRoR,2100332,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 5X80X120 REF H74939054058020,3955200,3955200
PpgtWa9P27iD6Xk5q,2100333,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X100X120 REF H74939054061020,3955200,3955200
me3EW5YYobEvxybmD,2100334,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X120X120 REF H74939054061220,3955200,3955200
PpmKXrHwyrYqEQ7RX,2100335,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X20X120 REF H74939054062020,3955200,3955200
7ryXj2mNyo2cBNqAL,2100336,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X30X120 REF H74939054063020,3955200,3955200
xg2sSL2Pq2nsqaSkH,2100337,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X40X120 REF H74939054064020,3955200,3955200
qwvbE8uthdxH6A9fD,2100338,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X50X120 REF H74939054065020,3955200,3955200
AMDgNTnPeTYM3MBrz,2100339,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X60X120 REF H74939054066020,3955200,3955200
suCnumF2K6HMMCdpT,2100340,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X70X120 REF H74939054067020,3955200,3955200
BAWBdNxfwRbJmxZkq,2100341,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 6X80X120 REF H74939054068020,3955200,3955200
8vEyiuArRB7dKEgCn,2100342,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X100X120 REF H74939054071020,3955200,3955200
ZKM48zEoG9obD7Z2h,2100343,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X120X120 REF H74939054071220,3955200,3955200
sT5TwuCLdjgZDQJoL,2100344,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X20X120 REF H74939054072020,3955200,3955200
2XpgxnGumR7nXwNuM,2100345,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X30X120 REF H74939054073020,3955200,3955200
ACxMisLcbyu9m8NEM,2100346,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X40X120 REF H74939054074020,3955200,3955200
fTeuFvtjgkjyPTFjG,2100347,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X50X120 REF H74939054075020,3955200,3955200
PooWwixcbL67M2hZA,2100348,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X60X120 REF H74939054076020,3955200,3955200
8DrkyjHJpE7TDPQ8Y,2100349,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X70X120 REF H74939054077020,3955200,3955200
XuNDYtnvDk9gaxqWE,2100350,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 7X80X120 REF H74939054078020,3955200,3955200
go5fYcfXy2xozLSGZ,2100351,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X100X120 REF H74939054081020,3955200,3955200
kZbpo2CbG6ftNXsti,2100352,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X120X120 REF H74939054081220,3955200,3955200
NdbevNof54wpwM2wv,2100353,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X20X120 REF H74939054082020,3955200,3955200
rFeXHuEyLkFPWkeA6,2100354,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X30X120 REF H74939054083020,3955200,3955200
pYg5j4WbjSz3QX9n8,2100355,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X40X120 REF H74939054084020,3955200,3955200
XZcztTHSSS8HJPwAE,2100356,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X50X120 REF H74939054085020,3955200,3955200
uNajN2xWfsSwr2zHr,2100357,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X60X120 REF H74939054086020,3955200,3955200
Kx8Bd5izQzLFs9dT7,2100358,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X70X120 REF H74939054087020,3955200,3955200
wPbYApb8GT8dF8QoQ,2100359,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 8X80X120 REF H74939054088020,3955200,3955200
heGQhdK9fEWttBXow,2100360,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X100X120 REF H74939054091020,3955200,3955200
sjKNgB9e7JddC6kKJ,2100361,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X20X120 REF H74939054092020,3955200,3955200
rJkKeb5KJwAaYZ8jd,2100362,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X30X120 REF H74939054093020,3955200,3955200
BPCMaRXrxEcy26wF3,2100363,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X40X120 REF H74939054094020,3955200,3955200
xSACpxDJMezyxSC9r,2100364,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X50X120 REF H74939054095020,3955200,3955200
Fw8wno6mWSYA4HbhN,2100365,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X60X120 REF H74939054096020,3955200,3955200
3kLBNpqBAmhJRWALd,2100366,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X70X120 REF H74939054097020,3955200,3955200
NqLud2RqEXCj7eQYQ,2100367,STENT PERIFERICCO AUTOEXPANDIBLE EPIC OUS VAS 9X80X120 REF H74939054098020,3955200,3955200
KTLMwz476vpkjsjJy,2100368,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF  5MM X 100MM X 120CM REFEVX35-05-100-120,3315000,3315000
rJ3mfwdZRfZCpuNQ5,2100369,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF  5MM X 60MM X 120CM REFEVX35-05-060-120,3315000,3315000
2WXct7R3NxxtxCYph,2100370,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF  6MM X 150MM X 120CM REFEVX35-06-150-120,3315000,3315000
DzuGqpA5AJ9JNq5wF,2100371,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF  6MM X 60MM X 120CM REFEVX35-06-060-120,3315000,3315000
7tZK6p5xXQyjz59JA,2100372,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF  6MM X 80MM X 120CM REFEVX35-06-080-120,3315000,3315000
JKguZ3PfaJXiJW7nX,2100373,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF 5MM X 120MM X 120CM REFEVX35-05-120-120,3315000,3315000
y9Ba6AjaNJKEqi5oA,2100374,STENT PERIFERICO AUTOEXPANDIBLE EVERFLEX SELF 5MM X 150MM X 120CM REFEVX35-05-150-120,3315000,3315000
hspaw2zDZwnC2gPGF,2100375,STENT PERIFERICO BILIAR ELUMINEXX®  - 10 MM X 60 MM 60 CM REFZBS10060,5584000,5584000
eXZS6XLBWD4RtKvDR,2100376,STENT PERIFERICO BILIAR ELUMINEXX® - 10 MM X 80 MM 60 CM REFZBS10080,5584000,5584000
6GG3efTSn5TRn9Adb,2100377,STENT PERIFERICO CUBIERTO LIFESTREAM - 6MM X 37MM X 135CM REF LSM1350637,8480000,8480000
Fajm9kYJykvJr2u6j,2100378,STENT PERIFERICO CUBIERTO LIFESTREAM - 6MM X 58MM X 135CM REF LSM1350658,8480000,8480000
DhmSZ2E99BNa8h5Nf,2100379,STENT PERIFERICO CUBIERTO LIFESTREAM - 7MM X 37MM X 135CM REF LSM1350737,8480000,8480000
iHhZ6YjHD7eDCTrTW,2100380,STENT PERIFERICO CUBIERTO LIFESTREAM - 7MM X 58MM X 135CM REF LSM1350758,8480000,8480000
M8etSJpCv3rgA2A6e,2100381,STENT PERIFERICO CUBIERTO LIFESTREAM - 8MM X 37MM X 135CM REF LSM1350837,8480000,8480000
w8uFzwqj9iz5JdaKm,2100382,STENT PERIFERICO CUBIERTO LIFESTREAM - 8MM X 58MM X 135CM REF LSM1350858,8480000,8480000
CJQkKMJKd8cbSpmLt,2100383,STENT PERIFERICO CUBIERTO LIFESTREAM - 9MM X 38MM X 135CM REF LSM1350938,8480000,8480000
7c4ZsNEhREC6wjQZM,2100384,STENT PERIFERICO CUBIERTO LIFESTREAM - 9MM X 58MM X 135CM REF LSM1350958,8480000,8480000
drZdLxgsDXDycdvZT,2100385,STENT PERIFERICO ELUMINEXX® 10 MM X 40 MM 135 CM REFZVL10040,5584000,5584000
FwSrAFXC2myGCJMQ9,2100386,STENT PERIFERICO ELUMINEXX® 10 MM X 60 MM 135 CM REFZVL10060,5584000,5584000
vprxcetwLs748M5CJ,2100387,STENT PERIFERICO ELUMINEXX® 10 MM X 80 MM 135 CM REFZVL10080,5584000,5584000
cowJJ7ygWEbczcfxd,2100388,STENT PERIFERICO ELUMINEXX® 12 MM X 100 MM 135 CM REFZVL12100,5584000,5584000
DKDDAoZNb4k9mNeCd,2100389,STENT PERIFERICO ELUMINEXX® 12 MM X 60 MM 135 CM REFZVL12060,5584000,5584000
n9Td2EFaAGiHqYoWn,2100390,STENT PERIFERICO ELUMINEXX® 12 MM X 80 MM 135 CM REFZVL12080,5584000,5584000
8xB9kh5E68c8ageJq,2100391,STENT PERIFERICO ELUMINEXX® 14 MM X 100 MM 135 CM REFZVL14100,5584000,5584000
7b4xtmGB7zZCHwHqo,2100392,STENT PERIFERICO ELUMINEXX® 14 MM X 40 MM 135 CM REFZVL14040,5584000,5584000
7gzRhAPgMMqv67ESr,2100393,STENT PERIFERICO ELUMINEXX® 14 MM X 60 MM 135 CM REFZVL14060,5584000,5584000
BPt5iLrXXfek63Lwv,2100394,STENT PERIFERICO ELUMINEXX® 14 MM X 80 MM 135 CM REFZVL14080,5584000,5584000
QjbnhaKHhayZP5dqA,2100395,STENT PERIFERICO ELUMINEXX® 6 MM X 60 MM 135 CM REFZVL06060,5584000,5584000
PNEBzu4YcAgNimBoa,2100396,STENT PERIFERICO ELUMINEXX® 7 MM X 100 MM 135 CM REFZVL07100,5584000,5584000
Xjn3JiyLsrpDBHTdw,2100397,STENT PERIFERICO ELUMINEXX® 7 MM X 40 MM 135 CM REFZVL07040,5584000,5584000
PrapjKweN3iSFu6hq,2100398,STENT PERIFERICO ELUMINEXX® 7 MM X 80 MM 135 CM REFZVL07080,5584000,5584000
rEWhutzvGNt2ZyGcj,2100399,STENT PERIFERICO ELUMINEXX® 8 MM X 100 MM 135 CM REFZVL08100,5584000,5584000
Ketyrt2nuR25WTL3J,2100400,STENT PERIFERICO ELUMINEXX® 8 MM X 40 MM 135 CM REFZVL08040,5584000,5584000
7vrrDATumrSrrDGry,2100401,STENT PERIFERICO ELUMINEXX® 8 MM X 60 MM 135 CM REFZVL08060,5584000,5584000
ByQozPTjRs6MmNsJg,2100402,STENT PERIFERICO ELUMINEXX® 8 MM X 80 MM 135 CM REFZVL08080,5584000,5584000
c6NJL6vR4PANxMQqS,2100403,STENT PERIFERICO ELUMINEXX® 9 MM X 100 MM 135 CM REFZVL09100,5584000,5584000
ECAt24CeG5kzWoEoS,2100404,STENT PERIFERICO ELUMINEXX® 9 MM X 60 MM 135 CM REFZVL09060,5584000,5584000
cDwK4d4d4maxKEp8p,2100405,STENT PERIFERICO ELUMINEXX® 9 MM X 80 MM 135 CM REFZVL09080,5584000,5584000
eKfFfDewnfF9b2NZN,2100406,STENT PERIFERICO FLUENCY® 10 MM X 100 MM 117 CM 9FR REFFVL10100,8688000,8688000
KW2z8YPZXBJRsmqe7,2100407,STENT PERIFERICO FLUENCY® 10 MM X 120 MM 117 CM 9FR REFFVL10120,8688000,8688000
QAhbzmWLAwhD3g8LZ,2100408,STENT PERIFERICO FLUENCY® 10 MM X 40 MM 117 CM 9FR REFFVL10040,8688000,8688000
NkvxRbZni8f3KTnKG,2100409,STENT PERIFERICO FLUENCY® 12 MM X 100 MM 117 CM 10 FR REFFVL12100,8688000,8688000
qdJhPGXHbE92XTARD,2100410,STENT PERIFERICO FLUENCY® 12 MM X 80 MM 117 CM 10 FR REFFVL12080,8688000,8688000
SC5zqSXwgEEejPgba,2100411,STENT PERIFERICO FLUENCY® 5 MM X 80 MM 117 CM 8 FR REFFVL05080,8688000,8688000
zMNEayD9k7PP8t5F8,2100412,STENT PERIFERICO FLUENCY® 6 MM X 100 MM 117 CM 8 FR REFFVL06100,8688000,8688000
3Dn7yxyPujYZoPKr6,2100413,STENT PERIFERICO FLUENCY® 6 MM X 40 MM 117 CM 8 FR REFFVL06040,8688000,8688000
6ZApffBCC4dMYriLx,2100414,STENT PERIFERICO FLUENCY® 6 MM X 80 MM 117 CM 8 FR REFFVL06080,8688000,8688000
7WiBbeoaeJH4RoBy5,2100415,STENT PERIFERICO FLUENCY® 7 MM X 100 MM 117 CM 9 FR REFFVL07100,8688000,8688000
rpikTfBa3im3KEge8,2100416,STENT PERIFERICO FLUENCY® 8 MM X 100 MM 117 CM 9FR REFFVL08100,8688000,8688000
objyTeBLNMv6YayY8,2100417,STENT PERIFERICO FLUENCY® 8 MM X 40 MM 117 CM 9FR REFFVL08040,8688000,8688000
inkD5pyQaNtcXBSFx,2100418,STENT PERIFERICO FLUENCY® 9 MM X 100 MM 117 CM 9FR REFFVL09100,8688000,8688000
vdcrn7f65QeuMSY2H,2100419,STENT PERIFERICO INNOVA 5MM X 120MM X 130MM REF:H74939181051230,5471360,5471360
aWov8JbLi9ZFdAgih,2100420,STENT PERIFERICO INNOVA 5MM X 150MM X 130MM REF:H74939181051530,5471360,5471360
3uY2PJBR29YmkgqRt,2100421,STENT PERIFERICO INNOVA 6MM X 100MM X 130MM REF:H74939181061030,5471360,5471360
QiMdCbsbMtJ8G2jfh,2100422,STENT PERIFERICO INNOVA 6MM X 150MM X 130MM REF:H74939181061530,5471360,5471360
AQS4DaddaQ8mfs7zc,2100423,STENT PERIFERICO INNOVA 7MM X 150MM X 130MM REF:H74939181071530,5471360,5471360
bizbhhSoHmLvhdwHP,2100424,STENT PERIFERICO INNOVA 8MM X 100MM X 130MM REF:H74939181081030,5471360,5471360
9Kk8azZi3zJbgPwwM,2100425,STENT PERIFERICO INNOVA 8MM X 120MM X 130MM REF:H74939181081230,5471360,5471360
raMgLW6ircm2qSi7b,2100426,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X100MM  SPNBC35080100100,3060000,3060000
7WDdXhEoCYXWyrSY7,2100427,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X100MM  SPNBC35140100100,3060000,3060000
ZxqWox6Cc67N5grbo,2100428,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X40MM  SPNBC35080100040,3060000,3060000
me8Bgx4xdRyx2MfgK,2100429,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X40MM  SPNBC35140100040,3060000,3060000
cHtiZqT3Bhrfeo4AH,2100430,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X60MM  SPNBC35080100060,3060000,3060000
CDeZaknAbnsms3sA2,2100431,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X60MM  SPNBC35140100060,3060000,3060000
HXq3yLrBZGAphh38t,2100432,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X80MM  SPNBC35080100080,3060000,3060000
hXpEd3b43P6JAn6wo,2100433,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 10X80MM  SPNBC35140100080,3060000,3060000
tsuezzJ8fgd27MEmj,2100434,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X100MM  SPNBC35080050100,3060000,3060000
CqMquMKakhitd9z7H,2100435,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X100MM  SPNBC35140050100,3060000,3060000
T9qNNuLejucv8FZtd,2100436,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X150MM  SPNBC35080050150,3060000,3060000
kDWGEbH45T9imAgts,2100437,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X150MM  SPNBC35140050150,3060000,3060000
5DdQLN45pirp7mnCT,2100438,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X200MM  SPNBC35080050200,3060000,3060000
6oG6yiJcEYbPzvCQS,2100439,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X200MM  SPNBC35140050200,3060000,3060000
EaQPutiis6yJbXr8c,2100440,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X40MM  SPNBC35140050040,3060000,3060000
j8HTQxMQWJ6RFfSfG,2100441,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X40MM REFSPNBC35080050040,3060000,3060000
EcYjnmSzQ5srDK3jE,2100442,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X60MM  SPNBC35080050060,3060000,3060000
Cy8GPBENEmDczfeDx,2100443,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X60MM  SPNBC35140050060,3060000,3060000
aJAXi87E7T9v6jtgq,2100444,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X80MM  SPNBC35080050080,3060000,3060000
SgppPMQ5a2vxasKyK,2100445,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 5X80MM  SPNBC35140050080,3060000,3060000
9CW3FpR6oiPA9kspx,2100446,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X100MM  SPNBC35080060100,3060000,3060000
HXYEmMAtDuYCsvdKi,2100447,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X100MM  SPNBC35140060100,3060000,3060000
BsGMvQeM8ZqhRMpnd,2100448,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X150MM  SPNBC35080060150,3060000,3060000
PDtYzhKPwzdFQZGXJ,2100449,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X150MM  SPNBC35140060150,3060000,3060000
iTPPLfJJ3gbKtKJLA,2100450,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X200MM  SPNBC35080060200,3060000,3060000
io96LurCJXjjP9g4B,2100451,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X200MM  SPNBC35140060200,3060000,3060000
tN3HPqCAp4GmdAqkS,2100452,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X40MM  SPNBC35080060040,3060000,3060000
SewFH62p2uveZbAbn,2100453,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X40MM  SPNBC35140060040,3060000,3060000
DY2AgwmEdNCcxL5JR,2100454,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X60MM  SPNBC35080060060,3060000,3060000
fNG9dgnEkjtf8uSbp,2100455,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X60MM  SPNBC35140060060,3060000,3060000
64ePqAL5E957sRZiw,2100456,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X80MM  SPNBC35080060080,3060000,3060000
zLRPsfD8RnJ8S453j,2100457,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 6X80MM  SPNBC35140060080,3060000,3060000
avFYGf7PhQRZHc8qT,2100458,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X100MM  SPNBC35080070100,3060000,3060000
ppj3jXyjMiKMCNxLy,2100459,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X100MM  SPNBC35140070100,3060000,3060000
J5HCXujwQbryRfoKo,2100460,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X150MM  SPNBC35080070150,3060000,3060000
h6Ldf9N3yN6q6HHPt,2100461,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X150MM  SPNBC35140070150,3060000,3060000
EZrEC4raGXKjn24nj,2100462,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X200MM  SPNBC35080070200,3060000,3060000
SPbEzYbyfvYFa2kjP,2100463,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X200MM  SPNBC35140070200,3060000,3060000
ZA58ZBgcnkPuvvTeE,2100464,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X40MM  SPNBC35080070040,3060000,3060000
jxsiaPh7ziC5kKvxt,2100465,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X40MM  SPNBC35140070040,3060000,3060000
Kt9ojFDqzpmmffzzF,2100466,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X60MM  SPNBC35080070060,3060000,3060000
FDpodQnLHMbq25nDt,2100467,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X60MM  SPNBC35140070060,3060000,3060000
6GxsC5ZMAWusJrTQq,2100468,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X80MM  SPNBC35080070080,3060000,3060000
9BGZ3aKW6Pi5qmYGF,2100469,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 7X80MM  SPNBC35140070080,3060000,3060000
PiwwAR6nRWyJfX4bf,2100470,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X100MM  SPNBC35080080100,3060000,3060000
wLPFpfgcyutkGtdbn,2100471,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X100MM  SPNBC35140080100,3060000,3060000
hwR3WHL5r2LGhYH2y,2100472,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X150MM  SPNBC35080080150,3060000,3060000
enQqmmzeTzPpBkAHt,2100473,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X150MM  SPNBC35140080150,3060000,3060000
xmyz3s43X8ojvZQk5,2100474,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X40MM  SPNBC35080080040,3060000,3060000
Y7wzwsBYo56bo8RtN,2100475,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X40MM  SPNBC35140080040,3060000,3060000
Z5gBiuEkjccGcMbMB,2100476,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X60MM  SPNBC35080080060,3060000,3060000
Y5omYZbApYDyqh3Ke,2100477,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X60MM  SPNBC35140080060,3060000,3060000
JM3EaDEcoFraodCFu,2100478,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X80MM  SPNBC35080080080,3060000,3060000
8HXJj2qPrzhzeqN4x,2100479,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 8X80MM  SPNBC35140080080,3060000,3060000
6DQDZJRGPDsEWGzBe,2100480,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X100MM  SPNBC35080090100,3060000,3060000
XHnNpYsC4z7sBEY6N,2100481,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X100MM  SPNBC35140090100,3060000,3060000
j8K4WsSRdSZHZnHYS,2100482,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X40MM  SPNBC35080090040,3060000,3060000
9Gf7nid4YB3R4SvGX,2100483,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X40MM  SPNBC35140090040,3060000,3060000
pzszx2koXoXJ2bgHQ,2100484,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X60MM  SPNBC35080090060,3060000,3060000
w6mPY2Qerng3NDvfE,2100485,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X60MM  SPNBC35140090060,3060000,3060000
NvDoEQy5sTtLPEWnX,2100486,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X80MM  SPNBC35080090080,3060000,3060000
4uNyc2omKxaDzaT8o,2100487,STENT PERIFERICO IVOLUTION AUTOEXPANDIBLE 9X80MM  SPNBC35140090080,3060000,3060000
Mc9FJWvHEufvG8tSM,2100488,STENT PERIFERICO LIFESTENT  - 6 MM X 80 MM 130 CM REF EX060803C,6168000,6168000
6vMkA5LTdSYdJSA5S,2100489,STENT PERIFERICO LIFESTENT - 5 MM X 100 MM 130 CM REF EX051003C,6168000,6168000
uP6FvKXF5tmHTBM89,2100490,STENT PERIFERICO LIFESTENT - 5 MM X 120 MM 130 CM REF EX051203C,6168000,6168000
yTRaDxpAJ6TPqo9bb,2100491,STENT PERIFERICO LIFESTENT - 5 MM X 150 MM 130 CM REF EX051503C,6168000,6168000
9PRyojrNGxu8umh7i,2100492,STENT PERIFERICO LIFESTENT - 5 MM X 170 MM 130 CM REF EX051703C,6168000,6168000
umHAjnW8FA65NxSCL,2100493,STENT PERIFERICO LIFESTENT - 5 MM X 80 MM 130 CM REF EX050803C,6168000,6168000
yQM77xFKq482ZtTuk,2100494,STENT PERIFERICO LIFESTENT - 6 MM X 60 MM 130 CM REF EX060603C,6168000,6168000
jvcse2p8X3aCWg2Wg,2100495,STENT PERIFERICO LIFESTENT XL  - 6 MM X 100 MM 130 CM REF EX061003C,6168000,6168000
K9dDN9MAgx6Jci43J,2100496,STENT PERIFERICO LIFESTENT XL  - 6 MM X 120 MM 130 CM REF EX061203C,6168000,6168000
yctBfP4DdyGZ6LcDB,2100497,STENT PERIFERICO LIFESTENT XL  - 6 MM X 170 MM 130 CM REF EX061703C,6168000,6168000
f6XnEisonv3DkEqLp,2100498,STENT PERIFERICO LIFESTENT XL  - 7 MM X 150 MM 130 CM REF EX071503C,6168000,6168000
QEXx6pm2mjdpkbSfT,2100499,STENT PERIFERICO LIFESTENT XL - 6 MM X 150 MM 130 CM REF EX061503C,6168000,6168000
fwgoAdgaeufD7RQNm,2100500,STENT PERIFERICO LIFESTENT® 5FR 5MM X 100MM 135CM REF 5F051003C,6168000,6168000
6zia5kHhKRXPmy8pS,2100501,STENT PERIFERICO LIFESTENT® 5FR 5MM X 120MM 135CM REF 5F051203C,6168000,6168000
8sYGertH2DRTWXerC,2100502,STENT PERIFERICO LIFESTENT® 5FR 5MM X 150MM 135CM REF 5F051503C,6168000,6168000
